all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
16384,0.458498477935791,4,0.0247,5471040.0,16680,[2200, 0, 14480, 0, 0],249,[132, 0, 117, 0, 0],4
16384,0.4656226634979248,4,0.0249,5471040.0,16680,[2200, 0, 14480, 0, 0],249,[132, 0, 117, 0, 0],5
16384,0.4621238708496094,4,0.0247,5471040.0,16680,[2200, 0, 14480, 0, 0],249,[132, 0, 117, 0, 0],6
16384,0.4580824375152588,4,0.0246,5471040.0,16680,[2200, 0, 14480, 0, 0],249,[132, 0, 117, 0, 0],7
16384,0.466106653213501,4,0.0248,5471040.0,16680,[2200, 0, 14480, 0, 0],249,[132, 0, 117, 0, 0],8
16384,0.41011667251586914,4,0.0248,5471040.0,16680,[2200, 0, 14480, 0, 0],249,[132, 0, 117, 0, 0],9
16384,0.4661126136779785,4,0.0249,5471040.0,16680,[2200, 0, 14480, 0, 0],249,[132, 0, 117, 0, 0],10
32768,0.46269774436950684,4,0.0253,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],1
32768,0.46729278564453125,4,0.0256,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],2
32768,0.46213626861572266,4,0.0253,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],3
32768,0.46207499504089355,4,0.0253,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],4
32768,0.4610586166381836,4,0.0254,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],5
32768,0.4271402359008789,4,0.0253,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],6
32768,0.4621565341949463,4,0.0252,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],7
32768,0.46340227127075195,4,0.0254,10928960.0,16660,[2100, 0, 14560, 0, 0],249,[126, 0, 123, 0, 0],8
