all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
32768,0.4178452491760254,4,0.017,11152000.0,17000,[3400, 0, 13600],249,[204, 0, 45],4
32768,0.45130062103271484,4,0.0164,11152000.0,17000,[3400, 0, 13600],249,[204, 0, 45],5
32768,0.4470360279083252,4,0.0164,11152000.0,17000,[3400, 0, 13600],249,[204, 0, 45],6
32768,0.4503154754638672,4,0.0165,11152000.0,17000,[3400, 0, 13600],249,[204, 0, 45],7
32768,0.45212244987487793,4,0.0164,11152000.0,17000,[3400, 0, 13600],249,[204, 0, 45],8
32768,0.4502253532409668,4,0.0165,11152000.0,17000,[3400, 0, 13600],249,[204, 0, 45],9
32768,0.41526126861572266,4,0.0164,11152000.0,17000,[3400, 0, 13600],249,[204, 0, 45],10
65536,0.4433293342590332,4,0.0166,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],1
65536,0.41524434089660645,4,0.0164,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],2
65536,0.41808533668518066,4,0.0167,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],3
65536,0.4623725414276123,4,0.0165,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],4
65536,0.41979122161865234,4,0.0165,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],5
65536,0.4501190185546875,4,0.0166,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],6
65536,0.45389413833618164,4,0.0163,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],7
65536,0.4529738426208496,4,0.0166,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],8
65536,0.45276975631713867,4,0.0164,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],9
65536,0.45220327377319336,4,0.0167,22287000.0,17000,[3400, 0, 13600],249,[204, 0, 45],10
131072,0.39937686920166016,4,0.0167,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],1
131072,0.4705312252044678,4,0.0169,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],2
131072,0.4581112861633301,4,0.0164,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],3
131072,0.4661223888397217,4,0.0165,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],4
131072,0.4460318088531494,4,0.0164,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],5
131072,0.44486308097839355,4,0.0164,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],6
131072,0.4568324089050293,4,0.0165,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],7
131072,0.41045236587524414,4,0.0168,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],8
131072,0.4529597759246826,4,0.0164,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],9
131072,0.428802490234375,4,0.0164,44574000.0,17000,[3400, 0, 13600],249,[204, 0, 45],10
