all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
1024,0.44910264015197754,4,0.0125,426300.0,20300,[20300, 0],249,[249, 0],1
1024,0.3990030288696289,4,0.0124,426300.0,20300,[20300, 0],249,[249, 0],2
1024,0.4100911617279053,4,0.0124,426300.0,20300,[20300, 0],249,[249, 0],3
1024,0.450411319732666,4,0.0128,426300.0,20300,[20300, 0],249,[249, 0],4
1024,0.4498939514160156,4,0.0127,426300.0,20300,[20300, 0],249,[249, 0],5
1024,0.4541001319885254,4,0.0124,426300.0,20300,[20300, 0],249,[249, 0],6
1024,0.4501938819885254,4,0.0124,426300.0,20300,[20300, 0],249,[249, 0],7
1024,0.44615674018859863,4,0.0124,426300.0,20300,[20300, 0],249,[249, 0],8
1024,0.4501352310180664,4,0.0124,426300.0,20300,[20300, 0],249,[249, 0],9
1024,0.4181840419769287,4,0.0129,426300.0,20300,[20300, 0],249,[249, 0],10
2048,0.4066312313079834,4,0.012,832300.0,20300,[20300, 0],249,[249, 0],1
2048,0.4416537284851074,4,0.012,832300.0,20300,[20300, 0],249,[249, 0],2
2048,0.4408905506134033,4,0.012,832300.0,20300,[20300, 0],249,[249, 0],3
2048,0.4417908191680908,4,0.012,832300.0,20300,[20300, 0],249,[249, 0],4
2048,0.39246439933776855,4,0.0123,832300.0,20300,[20300, 0],249,[249, 0],5
2048,0.44498682022094727,4,0.012,832300.0,20300,[20300, 0],249,[249, 0],6
2048,0.4257655143737793,4,0.012,832300.0,20300,[20300, 0],249,[249, 0],7
2048,0.45643186569213867,4,0.0121,832300.0,20300,[20300, 0],249,[249, 0],8
2048,0.46213412284851074,4,0.0222,832300.0,20300,[20300, 0],249,[249, 0],9
2048,0.42615532875061035,4,0.0121,832300.0,20300,[20300, 0],249,[249, 0],10
4096,0.43320751190185547,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],1
4096,0.44452571868896484,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],2
4096,0.4439353942871094,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],3
4096,0.44280076026916504,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],4
4096,0.4420325756072998,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],5
4096,0.4422037601470947,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],6
4096,0.4608297348022461,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],7
4096,0.4445610046386719,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],8
4096,0.4469645023345947,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],9
4096,0.453624963760376,4,0.012,1664600.0,20300,[20300, 0],249,[249, 0],10
8192,0.39432525634765625,4,0.0119,3329200.0,20300,[20300, 0],249,[249, 0],1
8192,0.44225597381591797,4,0.0118,3329200.0,20300,[20300, 0],249,[249, 0],2
8192,0.39069247245788574,4,0.0118,3329200.0,20300,[20300, 0],249,[249, 0],3
8192,0.440737247467041,4,0.0117,3329200.0,20300,[20300, 0],249,[249, 0],4
8192,0.39815592765808105,4,0.0122,3329200.0,20300,[20300, 0],249,[249, 0],5
8192,0.4342505931854248,4,0.0118,3329200.0,20300,[20300, 0],249,[249, 0],6
8192,0.45809340476989746,4,0.012,3329200.0,20300,[20300, 0],249,[249, 0],7
8192,0.41235899925231934,4,0.0118,3329200.0,20300,[20300, 0],249,[249, 0],8
8192,0.45384645462036133,4,0.0119,3329200.0,20300,[20300, 0],249,[249, 0],9
8192,0.43411827087402344,4,0.0118,3329200.0,20300,[20300, 0],249,[249, 0],10
16384,0.4597148895263672,4,0.014,6658400.0,20300,[20300, 0],249,[249, 0],1
16384,0.45337605476379395,4,0.0119,6658400.0,20300,[20300, 0],249,[249, 0],2
16384,0.4582035541534424,4,0.012,6658400.0,20300,[20300, 0],249,[249, 0],3
16384,0.45458388328552246,4,0.0119,6658400.0,20300,[20300, 0],249,[249, 0],4
16384,0.4415476322174072,4,0.0118,6658400.0,20300,[20300, 0],249,[249, 0],5
16384,0.4423563480377197,4,0.0118,6658400.0,20300,[20300, 0],249,[249, 0],6
16384,0.45365428924560547,4,0.0119,6658400.0,20300,[20300, 0],249,[249, 0],7
16384,0.44848060607910156,4,0.0119,6658400.0,20300,[20300, 0],249,[249, 0],8
16384,0.3947460651397705,4,0.0118,6658400.0,20300,[20300, 0],249,[249, 0],9
16384,0.41500377655029297,4,0.0118,6658400.0,20300,[20300, 0],249,[249, 0],10
32768,0.38817334175109863,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],1
32768,0.3864614963531494,4,0.0121,13316800.0,20300,[20300, 0],249,[249, 0],2
32768,0.3848836421966553,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],3
32768,0.4462151527404785,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],4
32768,0.41036534309387207,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],5
32768,0.4501490592956543,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],6
32768,0.4411952495574951,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],7
32768,0.4391510486602783,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],8
32768,0.44385528564453125,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],9
32768,0.40088582038879395,4,0.012,13316800.0,20300,[20300, 0],249,[249, 0],10
65536,0.38755130767822266,4,0.0118,26613300.0,20300,[20300, 0],249,[249, 0],1
65536,0.4431891441345215,4,0.0118,26613300.0,20300,[20300, 0],249,[249, 0],2
65536,0.4572277069091797,4,0.0118,26613300.0,20300,[20300, 0],249,[249, 0],3
65536,0.45235633850097656,4,0.0119,26613300.0,20300,[20300, 0],249,[249, 0],4
65536,0.4538722038269043,4,0.0119,26613300.0,20300,[20300, 0],249,[249, 0],5
65536,0.450115442276001,4,0.0119,26613300.0,20300,[20300, 0],249,[249, 0],6
65536,0.4061574935913086,4,0.0121,26613300.0,20300,[20300, 0],249,[249, 0],7
65536,0.39795899391174316,4,0.0122,26613300.0,20300,[20300, 0],249,[249, 0],8
65536,0.4540417194366455,4,0.0122,26613300.0,20300,[20300, 0],249,[249, 0],9
65536,0.448106050491333,4,0.0117,26613300.0,20300,[20300, 0],249,[249, 0],10
131072,0.38756442070007324,4,0.0118,53226600.0,20300,[20300, 0],249,[249, 0],1
131072,0.44765639305114746,4,0.0117,53226600.0,20300,[20300, 0],249,[249, 0],2
131072,0.39238476753234863,4,0.0118,53226600.0,20300,[20300, 0],249,[249, 0],3
131072,0.44345593452453613,4,0.0117,53226600.0,20300,[20300, 0],249,[249, 0],4
131072,0.44319987297058105,4,0.0118,53226600.0,20300,[20300, 0],249,[249, 0],5
131072,0.44344043731689453,4,0.0117,53226600.0,20300,[20300, 0],249,[249, 0],6
131072,0.4442861080169678,4,0.0117,53226600.0,20300,[20300, 0],249,[249, 0],7
131072,0.42661094665527344,4,0.0118,53226600.0,20300,[20300, 0],249,[249, 0],8
131072,0.45624232292175293,4,0.0122,53226600.0,20300,[20300, 0],249,[249, 0],9
131072,0.451549768447876,4,0.0118,53226600.0,20300,[20300, 0],249,[249, 0],10
