all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
1024,0.4713752269744873,4,0.0216,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],1
1024,0.4064610004425049,4,0.0214,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],2
1024,0.4301795959472656,4,0.0215,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],3
1024,0.4414234161376953,4,0.0215,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],4
1024,0.46331191062927246,4,0.0216,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],5
1024,0.46189093589782715,4,0.0215,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],6
1024,0.4584980010986328,4,0.0214,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],7
1024,0.46155381202697754,4,0.0215,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],8
1024,0.41399121284484863,4,0.0215,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],9
1024,0.4660048484802246,4,0.0216,351120.0,16720,[2400, 0, 14320, 0],249,[144, 0, 105, 0],10
2048,0.47179579734802246,4,0.0205,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],1
2048,0.44886016845703125,4,0.0207,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],2
2048,0.4677565097808838,4,0.0206,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],3
2048,0.4628927707672119,4,0.0205,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],4
2048,0.46602296829223633,4,0.0206,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],5
2048,0.4421219825744629,4,0.0205,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],6
2048,0.4578261375427246,4,0.0205,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],7
2048,0.45433855056762695,4,0.0204,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],8
2048,0.45768237113952637,4,0.0206,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],9
2048,0.457991361618042,4,0.0206,687160.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],10
4096,0.45749759674072266,4,0.0204,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],1
4096,0.43343257904052734,4,0.0205,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],2
4096,0.4573099613189697,4,0.0205,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],3
4096,0.45908093452453613,4,0.0205,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],4
4096,0.4613211154937744,4,0.0205,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],5
4096,0.4091641902923584,4,0.0205,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],6
4096,0.459061861038208,4,0.0207,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],7
4096,0.4581873416900635,4,0.0204,1374320.0,16760,[2600, 0, 14160, 0],249,[156, 0, 93, 0],8
