all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
4096,0.5402374267578125,4,0.0713,1407000.0,67000,[13400, 0, 53600],999,[804, 0, 195],9
4096,0.5474309921264648,4,0.0714,1407000.0,67000,[13400, 0, 53600],999,[804, 0, 195],10
8192,0.5234012603759766,4,0.0723,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],1
8192,0.5470380783081055,4,0.0723,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],2
8192,0.5460770130157471,4,0.072,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],3
8192,0.5461008548736572,4,0.0722,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],4
8192,0.5420992374420166,4,0.0731,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],5
8192,0.5421054363250732,4,0.0721,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],6
8192,0.5460963249206543,4,0.0749,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],7
8192,0.5540854930877686,4,0.0748,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],8
8192,0.5501327514648438,4,0.0727,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],9
8192,0.5483739376068115,4,0.0753,2751100.0,67100,[13500, 0, 53600],999,[810, 0, 189],10
16384,0.5278294086456299,4,0.0705,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],1
16384,0.5466828346252441,4,0.0734,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],2
16384,0.5438580513000488,4,0.0703,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],3
16384,0.5469834804534912,4,0.0702,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],4
16384,0.5427443981170654,4,0.0702,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],5
16384,0.5391583442687988,4,0.0702,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],6
16384,0.5409579277038574,4,0.0719,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],7
16384,0.5508484840393066,4,0.0807,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],8
16384,0.5437779426574707,4,0.0725,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],9
16384,0.5477709770202637,4,0.0702,5485800.0,66900,[13300, 0, 53600],999,[798, 0, 201],10
32768,0.4948232173919678,4,0.0738,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],1
32768,0.5142097473144531,4,0.0743,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],2
32768,0.5529446601867676,4,0.0713,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],3
32768,0.533257246017456,4,0.0714,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],4
32768,0.5416412353515625,4,0.0715,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],5
32768,0.544367790222168,4,0.0735,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],6
32768,0.551729679107666,4,0.0782,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],7
32768,0.5534102916717529,4,0.0741,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],8
32768,0.5415396690368652,4,0.0712,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],9
32768,0.5415456295013428,4,0.0715,10988000.0,67000,[13400, 0, 53600],999,[804, 0, 195],10
65536,0.49227237701416016,4,0.071,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],1
65536,0.5436570644378662,4,0.071,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],2
65536,0.5399782657623291,4,0.0711,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],3
65536,0.5545666217803955,4,0.0709,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],4
65536,0.5419628620147705,4,0.0712,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],5
65536,0.5396432876586914,4,0.0711,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],6
65536,0.5258445739746094,4,0.0709,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],7
65536,0.5453944206237793,4,0.071,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],8
65536,0.5424127578735352,4,0.0712,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],9
65536,0.5422947406768799,4,0.0712,21976000.0,67000,[13400, 0, 53600],999,[804, 0, 195],10
131072,0.4904203414916992,4,0.0716,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],1
131072,0.5440454483032227,4,0.0712,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],2
131072,0.5270304679870605,4,0.0706,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],3
131072,0.5355541706085205,4,0.0709,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],4
131072,0.5362339019775391,4,0.0707,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],5
131072,0.5332722663879395,4,0.0705,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],6
131072,0.5379583835601807,4,0.0706,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],7
131072,0.5239801406860352,4,0.0711,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],8
131072,0.5367705821990967,4,0.0706,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],9
131072,0.5380449295043945,4,0.0711,43952000.0,67000,[13400, 0, 53600],999,[804, 0, 195],10
