all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
1024,0.6360270977020264,4,0.124,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],1
1024,0.5667734146118164,4,0.1288,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],2
1024,0.5815720558166504,4,0.1259,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],3
1024,0.6164653301239014,4,0.1246,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],4
1024,0.6358723640441895,4,0.1271,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],5
1024,0.6178135871887207,4,0.1239,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],6
1024,0.6177895069122314,4,0.1265,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],7
1024,0.6178100109100342,4,0.1251,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],8
1024,0.6180047988891602,4,0.1242,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],9
1024,0.6180648803710938,4,0.126,394320.0,65720,[7400, 0, 58320, 0, 0],999,[444, 0, 555, 0, 0],10
2048,0.6180357933044434,4,0.1215,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],1
2048,0.5940451622009277,4,0.1217,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],2
2048,0.6220440864562988,4,0.1204,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],3
2048,0.6220331192016602,4,0.1264,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],4
2048,0.6180679798126221,4,0.1242,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],5
2048,0.6140515804290771,4,0.1239,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],6
2048,0.618006706237793,4,0.123,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],7
2048,0.5780661106109619,4,0.1237,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],8
2048,0.617983341217041,4,0.1235,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],9
2048,0.6220765113830566,4,0.1252,724240.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],10
4096,0.6212038993835449,4,0.1267,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],1
4096,0.6183478832244873,4,0.1235,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],2
4096,0.6172800064086914,4,0.1239,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],3
4096,0.5941472053527832,4,0.1286,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],4
4096,0.6088793277740479,4,0.1211,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],5
4096,0.6171886920928955,4,0.1238,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],6
4096,0.6180903911590576,4,0.124,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],7
4096,0.5843722820281982,4,0.1242,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],8
4096,0.6056926250457764,4,0.1219,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],9
4096,0.6132259368896484,4,0.1233,1382640.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],10
8192,0.6185407638549805,4,0.122,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],1
8192,0.6181044578552246,4,0.1219,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],2
8192,0.6122651100158691,4,0.1197,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],3
8192,0.6108920574188232,4,0.1197,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],4
8192,0.606060266494751,4,0.1195,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],5
8192,0.6107728481292725,4,0.1194,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],6
8192,0.6093418598175049,4,0.1197,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],7
8192,0.6060571670532227,4,0.1191,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],8
8192,0.6252233982086182,4,0.1193,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],9
8192,0.6102027893066406,4,0.1204,2700260.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],10
16384,0.5928022861480713,4,0.1216,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],1
16384,0.6165478229522705,4,0.119,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],2
16384,0.6200387477874756,4,0.1212,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],3
16384,0.6145200729370117,4,0.1206,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],4
16384,0.5816664695739746,4,0.1209,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],5
16384,0.6141698360443115,4,0.1191,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],6
16384,0.6138386726379395,4,0.1205,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],7
16384,0.6169748306274414,4,0.1204,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],8
16384,0.6183080673217773,4,0.1213,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],9
16384,0.5684535503387451,4,0.1202,5402160.0,65880,[8200, 0, 57680, 0, 0],999,[492, 0, 507, 0, 0],10
32768,0.5980501174926758,4,0.1199,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],1
32768,0.6181313991546631,4,0.1232,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],2
32768,0.6190142631530762,4,0.1222,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],3
32768,0.6144001483917236,4,0.1225,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],4
32768,0.5919229984283447,4,0.1222,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],5
32768,0.6164450645446777,4,0.1197,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],6
32768,0.6111361980438232,4,0.1199,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],7
32768,0.6237335205078125,4,0.1256,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],8
32768,0.6106781959533691,4,0.1226,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],9
32768,0.6084821224212646,4,0.1221,10801040.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],10
65536,0.5611610412597656,4,0.1218,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],1
65536,0.6175727844238281,4,0.1203,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],2
65536,0.6219632625579834,4,0.1215,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],3
65536,0.616351842880249,4,0.1204,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],4
65536,0.6140859127044678,4,0.1199,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],5
65536,0.6100635528564453,4,0.1209,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],6
65536,0.6131126880645752,4,0.1204,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],7
65536,0.6114180088043213,4,0.1213,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],8
65536,0.620753288269043,4,0.1218,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],9
65536,0.6130478382110596,4,0.1212,21602080.0,65860,[8100, 0, 57760, 0, 0],999,[486, 0, 513, 0, 0],10
131072,0.6075305938720703,4,0.122,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],1
131072,0.6203858852386475,4,0.121,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],2
131072,0.6155548095703125,4,0.1212,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],3
131072,0.6156582832336426,4,0.1211,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],4
131072,0.6146841049194336,4,0.121,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],5
131072,0.6184980869293213,4,0.121,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],6
131072,0.5907533168792725,4,0.1204,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],7
131072,0.6157326698303223,4,0.123,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],8
131072,0.617624044418335,4,0.1214,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],9
131072,0.6173384189605713,4,0.1207,43191040.0,65840,[8000, 0, 57840, 0, 0],999,[480, 0, 519, 0, 0],10
