all_requests,computing_time,solver_status,solve_time,objective_value,all_emissions,slot_emissions,all_errors,slot_errors,iteration
16384,0.5671956539154053,4,0.0935,5433320.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],8
16384,0.5696430206298828,4,0.0938,5433320.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],9
16384,0.5705132484436035,4,0.0937,5433320.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],10
32768,0.5527679920196533,4,0.0938,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],1
32768,0.5686545372009277,4,0.0937,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],2
32768,0.5664021968841553,4,0.0935,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],3
32768,0.5742299556732178,4,0.0938,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],4
32768,0.5646572113037109,4,0.0935,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],5
32768,0.5690028667449951,4,0.0935,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],6
32768,0.5694589614868164,4,0.0945,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],7
32768,0.5740418434143066,4,0.0933,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],8
32768,0.5684659481048584,4,0.0943,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],9
32768,0.5708444118499756,4,0.0937,10866640.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],10
65536,0.5473759174346924,4,0.0935,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],1
65536,0.5566713809967041,4,0.0961,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],2
65536,0.5848321914672852,4,0.0941,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],3
65536,0.5634691715240479,4,0.0937,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],4
65536,0.5674097537994385,4,0.0938,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],5
65536,0.5698931217193604,4,0.0944,21733280.0,66260,[10100, 0, 56160, 0],999,[606, 0, 393, 0],6
